address,categories/0,categories/1,categories/2,categories/3,categoryName,description,location/lat,location/lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,reviewsCount,state,street,title,totalScore,R_ID,Location_ID
731台灣台南市後壁區262號,早餐餐廳,,,,早餐餐廳,,23.3788949,120.3370291,星期五,06:00 to 10:00,星期六,06:00 to 10:00,星期日,06:00 to 10:00,星期一,休息,星期二,06:00 to 10:00,星期三,06:00 to 10:00,星期四,06:00 to 10:00,26,台南市後壁區,262號,菁寮早餐店,4.8,72,90072
724台灣台南市七股區南38鄉道85號,海鮮餐廳,,,,海鮮餐廳,,23.1027817,120.0871737,星期五,休息,星期六,09:00 to 18:00,星期日,09:00 to 18:00,星期一,休息,星期二,休息,星期三,休息,星期四,休息,10,台南市七股區,南38鄉道85號,十份足蚵仔煎,4.8,73,90073
724台灣台南市七股區,海鮮餐廳,,,,海鮮餐廳,,23.0925429,120.0825573,星期五,11:00 to 18:00,星期六,11:00 to 18:00,星期日,11:00 to 18:00,星期一,休息,星期二,休息,星期三,11:00 to 18:00,星期四,11:00 to 18:00,208,台南市七股區,,小杜的店,4.1,74,90074
709台灣台南市安南區城西街一段223號,餐廳,,,,餐廳,,23.0601869,120.1257872,星期五,07:00 to 18:00,星期六,07:00 to 18:00,星期日,07:00 to 18:00,星期一,07:00 to 18:00,星期二,07:00 to 18:00,星期三,07:00 to 18:00,星期四,07:00 to 18:00,147,台南市安南區,城西街一段223號,台南土城螃蟹專賣店（耐人蟳味）,4.8,75,90075
724台灣台南市七股區,中餐館,,,,中餐館,,23.0899666,120.0994494,星期五,06:00 to 14:00,星期六,06:00 to 14:00,星期日,06:00 to 14:00,星期一,06:00 to 14:00,星期二,06:00 to 14:00,星期三,06:00 to 14:00,星期四,06:00 to 14:00,1,台南市七股區,,大立的店,5.0,76,90076
724台灣台南市七股區十份里53-2號,海鮮餐廳,,,,海鮮餐廳,,23.0896773,120.0997771,星期五,09:00 to 19:00,星期六,09:00 to 19:00,星期日,09:00 to 19:00,星期一,09:00 to 19:00,星期二,09:00 to 19:00,星期三,休息,星期四,09:00 to 19:00,169,台南市七股區,十份里53-2號,阿紅海産,4.2,77,90077
709台灣台南市安南區城西街一段20號35攤位,早午餐餐廳,,,,早午餐餐廳,,23.0623983,120.1291336,星期五,06:00 to 13:00,星期六,06:00 to 13:00,星期日,休息,星期一,休息,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,34,台南市安南區,城西街一段20號35攤位,養生梵音蔬食,4.4,78,90078
709台灣台南市安南區安中路六段517號,海鮮餐廳,,,,海鮮餐廳,氣氛熱鬧的簡約餐館，專門供應魚、蝦子及螃蟹等海鮮料理。,23.061162,120.1308864,星期五,"11:00 to 14:00, 17:00 to 20:30",星期六,"11:00 to 14:00, 17:00 to 20:30",星期日,"11:00 to 14:00, 17:00 to 20:30",星期一,休息,星期二,"11:00 to 14:00, 17:00 to 20:30",星期三,"11:00 to 14:00, 17:00 to 20:30",星期四,"11:00 to 14:00, 17:00 to 20:30",2320,台南市安南區,安中路六段517號,土城海產店,4.3,79,90079
709台灣台南市安南區安中路六段608號,台灣餐廳,,,,台灣餐廳,,23.0632659,120.1294145,星期五,06:30 to 20:00,星期六,06:30 to 20:00,星期日,06:30 to 20:00,星期一,06:30 to 20:00,星期二,休息,星期三,06:30 to 20:00,星期四,06:30 to 20:00,105,台南市安南區,安中路六段608號,呷好味現宰溫體牛肉湯,4.4,80,90080
709台灣台南市安南區,餐廳,,,,餐廳,,23.0585336,120.1358346,,,,,,,,,,,,,,,1,台南市安南區,,六花亭,4.0,81,90081
709台灣台南市安南區安中路六段569號,中菜館,餐廳,,,中菜館,,23.0619398,120.1300956,星期五,11:00 to 20:00,星期六,11:00 to 20:00,星期日,11:00 to 20:00,星期一,11:00 to 20:00,星期二,11:00 to 20:00,星期三,休息,星期四,11:00 to 08:00,98,台南市安南區,安中路六段569號,569餐飲屋,4.1,82,90082
709台灣台南市安南區城北路736號,早餐餐廳,,,,早餐餐廳,,23.076274,120.13053,星期五,03:00 to 10:00,星期六,03:00 to 10:00,星期日,休息,星期一,03:00 to 10:00,星期二,03:00 to 10:00,星期三,03:00 to 10:00,星期四,03:00 to 10:00,9,台南市安南區,城北路736號,溪埔仔早餐店,4.6,83,90083
709台灣台南市安南區城安路,中餐館,,,,中餐館,,23.067018,120.127914,星期五,休息,星期六,休息,星期日,休息,星期一,休息,星期二,休息,星期三,休息,星期四,15:30 to 00:00,5,台南市安南區,城安路,草本梁氏臭豆腐（土城正統鹿耳門聖母廟前）,5.0,84,90084
724台灣台南市七股區南38鄉道,海鮮餐廳,餐廳,,,海鮮餐廳,,23.1028369,120.0881878,星期五,09:00 to 17:00,星期六,09:00 to 17:00,星期日,09:00 to 17:00,星期一,09:00 to 17:00,星期二,09:00 to 17:00,星期三,09:00 to 17:00,星期四,休息,849,台南市七股區,南38鄉道,61線活海產,4.4,85,90085
724台灣台南市七股區三股里118號,海鮮餐廳,,,,海鮮餐廳,,23.102597,120.0880317,星期五,10:00 to 19:00,星期六,10:00 to 19:00,星期日,10:00 to 19:00,星期一,10:00 to 19:00,星期二,10:00 to 19:00,星期三,10:00 to 19:00,星期四,10:00 to 19:00,757,台南市七股區,三股里118號,阿樂活海產,3.9,86,90086
724台灣台南市七股區南38鄉道,海鮮餐廳,,,,海鮮餐廳,,23.1026194,120.0877535,星期五,10:00 to 19:00,星期六,10:00 to 19:00,星期日,10:00 to 19:00,星期一,10:00 to 19:00,星期二,10:00 to 19:00,星期三,休息,星期四,10:00 to 19:00,394,台南市七股區,南38鄉道,三股海鮮 四季海產,4.3,87,90087
"號 No, No. 55城西街一段安南區台南市台灣 709",早餐餐廳,,,,早餐餐廳,,23.0620016,120.1286614,星期五,06:00 to 11:00,星期六,06:00 to 11:00,星期日,06:00 to 11:00,星期一,09:00 to 11:00,星期二,06:00 to 11:00,星期三,06:00 to 11:00,星期四,06:00 to 11:00,69,台南市安南區,"號 No, No. 55城西街一段",榕樹下肉粽、碗粿、味增湯,4.1,88,90088
709台灣台南市安南區城西街一段20號,炸物串與串炸餐廳,,,,炸物串與串炸餐廳,,23.062739,120.1293769,星期五,14:00 to 19:00,星期六,14:00 to 19:00,星期日,14:00 to 19:00,星期一,14:00 to 19:00,星期二,休息,星期三,14:00 to 19:00,星期四,14:00 to 19:00,2,台南市安南區,城西街一段20號,黃金先生-脆皮炸雞,5.0,89,90089
724台灣台南市七股區南38鄉道,海鮮餐廳,,,,海鮮餐廳,,23.102803,120.0871412,星期五,10:00 to 17:30,星期六,10:00 to 17:30,星期日,10:00 to 17:30,星期一,10:00 to 17:30,星期二,10:00 to 17:30,星期三,10:00 to 17:30,星期四,10:00 to 17:30,29,台南市七股區,南38鄉道,七股橋頭活海產,4.0,90,90090
709台灣台南市安南區安中路六段650號,炸物串與串炸餐廳,,,,炸物串與串炸餐廳,,23.0638696,120.128983,星期五,17:00 to 22:00,星期六,17:00 to 22:00,星期日,17:00 to 22:00,星期一,17:00 to 22:00,星期二,17:00 to 22:00,星期三,17:00 to 22:00,星期四,17:00 to 22:00,5,台南市安南區,安中路六段650號,上海香酥雞,3.8,91,90091
709台灣台南市安南區城西街一段158號,素食餐廳,,,,素食餐廳,,23.0612774,120.127081,星期五,10:30 to 13:30,星期六,休息,星期日,休息,星期一,10:30 to 13:30,星期二,10:30 to 13:30,星期三,10:30 to 13:30,星期四,10:30 to 13:30,14,台南市安南區,城西街一段158號,東東養生素食之家,4.6,92,90092
"之 號 No. 94-6, 青砂街一段安南區台南市台灣 709",餐廳,麵店,,,餐廳,,23.0644837,120.1274544,星期五,"10:00 to 13:50, 17:00 to 20:20",星期六,10:00 to 20:20,星期日,10:00 to 20:20,星期一,"10:00 to 13:50, 17:00 to 20:20",星期二,"10:00 to 13:50, 17:00 to 20:20",星期三,"10:00 to 13:50, 17:00 to 20:20",星期四,"10:00 to 13:50, 17:00 to 20:20",177,台南市安南區,"之 號 No. 94-6, 青砂街一段",土城意麵,4.2,93,90093
709台灣台南市安南區公學路七段162-80號號,關東煮餐廳,,,,關東煮餐廳,,23.0814687,120.1358966,,,,,,,,,,,,,,,113,台南市安南區,公學路七段162-80號號,國姓橋黑輪米血,4.1,94,90094
731台灣台南市後壁區2之1號 台南市後壁區菁寮里2之1號,中菜館,,,,中菜館,,23.3767601,120.3353795,星期五,"10:00 to 14:00, 17:00 to 21:00",星期六,"10:00 to 14:00, 17:00 to 21:00",星期日,"10:00 to 14:00, 17:00 to 21:00",星期一,"10:00 to 14:00, 17:00 to 21:00",星期二,"10:00 to 14:00, 17:00 to 21:00",星期三,"10:00 to 14:00, 17:00 to 21:00",星期四,"10:00 to 14:00, 17:00 to 21:00",184,台南市後壁區,2之1號 台南市後壁區菁寮里2之1號,佳香美食館,4.4,95,90095
724台灣台南市七股區南39鄉道25號,早餐餐廳,,,,早餐餐廳,,23.0936531,120.1059039,星期五,04:30 to 12:30,星期六,04:30 to 12:30,星期日,04:30 to 12:30,星期一,04:30 to 12:30,星期二,04:30 to 12:30,星期三,04:30 to 12:30,星期四,04:30 to 12:30,6,台南市七股區,南39鄉道25號,無名早餐店,5.0,96,90096
709台灣台南市安南區安中路六段615之1號,餐廳,,,,餐廳,,23.0630202,120.1291352,星期五,"10:30 to 13:30, 17:00 to 21:30",星期六,"10:30 to 13:30, 17:00 to 21:00",星期日,"10:30 to 13:30, 17:00 to 21:30",星期一,"10:30 to 13:30, 17:00 to 21:30",星期二,"10:30 to 13:30, 17:00 to 21:30",星期三,"10:30 to 13:30, 17:00 to 21:30",星期四,休息,80,台南市安南區,安中路六段615之1號,膳廚工坊,4.5,97,90097
724台灣台南市七股區,餐廳,,,,餐廳,,23.102651,120.0874603,星期五,09:00 to 17:00,星期六,09:00 to 18:00,星期日,09:00 to 18:00,星期一,休息,星期二,休息,星期三,休息,星期四,09:00 to 17:00,119,台南市七股區,,炸海鮮一條街,4.0,98,90098
724台灣台南市七股區,餐廳,,,,餐廳,,23.0958317,120.1427662,星期五,06:00 to 09:00,星期六,06:00 to 09:00,星期日,休息,星期一,06:00 to 09:00,星期二,06:00 to 09:00,星期三,06:00 to 09:00,星期四,06:00 to 09:00,31,台南市七股區,,川手工肉包,4.6,99,90099
709台灣台南市安南區安中路六段643號,素食餐廳,,,,素食餐廳,,23.0636259,120.1288546,星期五,"10:30 to 13:30, 15:30 to 19:30",星期六,"09:30 to 13:30, 15:30 to 19:30",星期日,"10:30 to 13:30, 15:30 to 19:30",星期一,"10:30 to 13:30, 15:30 to 19:30",星期二,"10:30 to 13:30, 15:30 to 19:30",星期三,"10:30 to 13:30, 15:30 to 19:30",星期四,"10:30 to 13:30, 15:30 to 19:30",7,台南市安南區,安中路六段643號,靜香緣素食,4.9,100,900100
709台灣台南市安南區西部濱海公路670-672號,餐廳,,,,餐廳,,23.0646682,120.1340097,星期五,11:00 to 16:00,星期六,休息,星期日,休息,星期一,11:00 to 16:00,星期二,11:00 to 16:00,星期三,11:00 to 16:00,星期四,11:00 to 16:00,50,台南市安南區,西部濱海公路670-672號,大鼎藥膳排骨,4.4,101,900101
709台灣台南市安南區城西街一段221號,餐廳,,,,餐廳,,23.060195,120.1257929,星期五,09:00 to 18:30,星期六,09:00 to 18:30,星期日,09:00 to 18:30,星期一,休息,星期二,09:00 to 18:30,星期三,09:00 to 18:30,星期四,09:00 to 18:30,5,台南市安南區,城西街一段221號,台南土城蚵嗲,4.2,102,900102
709台灣台南市安南區城北路45號,餐廳,,,,餐廳,,23.0630299,120.1305717,星期五,"10:30 to 14:00, 16:30 to 20:00",星期六,休息,星期日,"10:30 to 14:30, 16:30 to 20:00",星期一,"10:30 to 14:30, 16:30 to 20:00",星期二,"10:30 to 14:00, 16:30 to 20:00",星期三,"10:30 to 14:00, 16:30 to 20:00",星期四,10:30 to 14:00,38,台南市安南區,城北路45號,新味香小吃店,4.1,103,900103
709台灣台南市安南區安中路六段596號,快餐店,,,,快餐店,,23.0628038,120.1297215,星期五,13:00 to 18:00,星期六,13:00 to 18:00,星期日,13:00 to 18:00,星期一,休息,星期二,13:00 to 18:00,星期三,13:00 to 18:00,星期四,休息,3,台南市安南區,安中路六段596號,168炸雞專賣店,5.0,104,900104
709台灣台南市安南區城北路38號,餐廳,,,,餐廳,,23.0628716,120.130593,星期五,11:00 to 19:30,星期六,11:00 to 19:30,星期日,休息,星期一,11:00 to 19:30,星期二,11:00 to 19:30,星期三,11:00 to 19:30,星期四,11:00 to 14:30,70,台南市安南區,城北路38號,芋圓又紫,4.3,105,900105
724台灣台南市七股區十份里海埔17之18號,海鮮餐廳,,,,海鮮餐廳,,23.0826906,120.062898,星期五,"11:00 to 14:30, 16:30 to 20:00",星期六,"11:00 to 14:30, 16:30 to 20:00",星期日,"11:00 to 14:30, 16:30 to 20:00",星期一,"11:00 to 14:30, 16:30 to 20:00",星期二,"11:00 to 14:30, 16:30 to 20:00",星期三,休息,星期四,"11:00 to 14:30, 16:30 to 20:00",1160,台南市七股區,十份里海埔17之18號,黑琵食堂餐廳,4.5,106,900106
709台灣台南市安南區安中路六段559號,越南餐廳,,,,越南餐廳,,23.0618325,120.1302498,星期五,08:30 to 20:00,星期六,08:30 to 20:00,星期日,08:30 to 20:00,星期一,08:30 to 20:00,星期二,08:30 to 20:00,星期三,08:30 to 20:00,星期四,08:30 to 20:00,4,台南市安南區,安中路六段559號,天嬌越南河粉,4.8,107,900107
709台灣台南市安南區城北路234巷46號,長壽飲食餐廳,,,,長壽飲食餐廳,,23.0659925,120.1322923,,,,,,,,,,,,,,,6,台南市安南區,城北路234巷46號,龜鹿仙圓融園,4.8,108,900108
709台灣台南市安南區安中路六段486-2號,餐廳,,,,餐廳,,23.0612611,120.131451,星期五,"06:00 to 13:30, 16:00 to 19:30",星期六,"06:00 to 13:30, 16:00 to 19:30",星期日,"06:00 to 13:30, 16:30 to 19:30",星期一,"06:00 to 13:30, 16:00 to 19:30",星期二,休息,星期三,"06:00 to 13:30, 16:00 to 19:30",星期四,06:00 to 13:30,75,台南市安南區,安中路六段486-2號,無名牛肉湯越南河粉,4.5,109,900109
709台灣台南市安南區安中路六段480-1號,越南餐廳,,,,越南餐廳,,23.0613002,120.131811,星期五,10:00 to 19:30,星期六,休息,星期日,10:00 to 19:30,星期一,10:00 to 19:30,星期二,10:00 to 19:30,星期三,10:00 to 19:30,星期四,10:00 to 19:30,17,台南市安南區,安中路六段480-1號,凰詩越南美食,5.0,110,900110
709台灣台南市安南區城北路201號,中餐館,,,,中餐館,,23.0657663,120.1312162,星期五,08:30 to 14:00,星期六,08:30 to 14:00,星期日,08:30 to 14:00,星期一,08:30 to 14:00,星期二,08:30 to 14:00,星期三,08:30 to 14:00,星期四,08:30 to 14:00,124,台南市安南區,城北路201號,台南土城 米粉媽嫩骨鍋燒意麵,4.5,111,900111
台灣台南市七股區85之3,海鮮餐廳,,,,海鮮餐廳,,23.0898109,120.0937688,星期五,07:30 to 15:00,星期六,07:30 to 15:00,星期日,07:30 to 15:00,星期一,07:30 to 15:00,星期二,休息,星期三,07:30 to 15:00,星期四,07:30 to 15:00,273,台南市七股區,85之3,阿月虱目魚粥,4.0,112,900112
731台灣台南市後壁區,餐廳,,,,餐廳,,23.38833,120.377875,星期五,05:00 to 13:00,星期六,05:00 to 13:00,星期日,05:00 to 10:00,星期一,05:00 to 13:00,星期二,05:00 to 13:00,星期三,05:00 to 13:00,星期四,05:00 to 13:00,17,台南市後壁區,,小叮噹快餐店（早午餐）,4.2,113,900113
731台灣台南市後壁區265號,餐廳,,,,餐廳,,23.3789257,120.3373973,星期五,14:00 to 19:00,星期六,14:00 to 19:00,星期日,休息,星期一,14:00 to 19:00,星期二,14:00 to 19:00,星期三,14:00 to 19:00,星期四,14:00 to 19:00,8,台南市後壁區,265號,吳家肉圓,4.4,114,900114
724台灣台南市七股區,餐廳,,,,餐廳,,23.0933928,120.1317449,星期五,05:00 to 14:00,星期六,05:00 to 14:00,星期日,05:00 to 14:00,星期一,05:00 to 14:00,星期二,休息,星期三,05:00 to 14:00,星期四,05:00 to 14:00,146,台南市七股區,,徐公子牛肉湯,4.2,115,900115
731台灣台南市後壁區78號,餐廳,,,,餐廳,,23.3863724,120.3798402,星期五,05:30 to 12:00,星期六,05:30 to 12:00,星期日,05:30 to 12:00,星期一,05:30 to 12:00,星期二,05:30 to 12:00,星期三,05:30 to 12:00,星期四,05:30 to 12:00,5,台南市後壁區,78號,中式早點,4.8,116,900116
731台灣台南市後壁區里208號,中餐館,,,,中餐館,,23.3835865,120.3784304,,,,,,,,,,,,,,,2,台南市後壁區,里208號,明聖外燴,5.0,117,900117
731台灣台南市後壁區,中餐館,,,,中餐館,,23.3770684,120.3357182,,,,,,,,,,,,,,,23,台南市後壁區,,梅鳳飲食店,4.3,118,900118
732台灣台南市白河區69-2,餐廳,,,,餐廳,,23.3781561,120.4169911,星期五,05:00 to 10:30,星期六,05:00 to 10:30,星期日,05:00 to 10:30,星期一,05:00 to 10:30,星期二,05:00 to 10:30,星期三,05:00 to 10:30,星期四,05:00 to 10:30,41,台南市白河區,69-2,玉豐早餐店,4.7,119,900119
702台灣台灣省安南區城西街一段46號,餐廳,,,,餐廳,,23.0623143,120.1289932,星期五,"11:00 to 14:30, 16:00 to 20:00",星期六,"11:00 to 14:30, 16:00 to 20:00",星期日,"11:00 to 14:30, 16:00 to 20:00",星期一,"11:00 to 14:30, 16:00 to 20:00",星期二,"11:00 to 14:30, 16:00 to 20:00",星期三,"11:00 to 14:00, 16:30 to 20:00",星期四,"11:00 to 14:30, 16:00 to 20:00",1,台灣省安南區,城西街一段46號,尚廚美食早點,5.0,120,900120
709台灣台南市安南區城西街二段318巷66號,中餐館,,,,中餐館,擁有露台用餐區與水景的時尚餐廳，供應海鮮、火鍋與炒飯等餐點。,23.0598899,120.1177961,星期五,"11:00 to 14:00, 17:00 to 20:00",星期六,"11:00 to 14:00, 17:00 to 20:00",星期日,"11:00 to 14:00, 17:00 to 20:00",星期一,"11:00 to 14:00, 17:00 to 20:00",星期二,"11:00 to 14:00, 17:00 to 20:00",星期三,"11:00 to 14:00, 17:00 to 20:00",星期四,休息,1044,台南市安南區,城西街二段318巷66號,水瀨閣水上木屋景觀海鮮,4.1,121,900121
724台灣台南市七股區南38鄉道,海鮮餐廳,,,,海鮮餐廳,,23.1025615,120.0871405,,,,,,,,,,,,,,,3,台南市七股區,南38鄉道,森村活海產,5.0,122,900122
709台灣台南市安南區安中路六段486之3號,餐廳,,,,餐廳,,23.0612841,120.1314235,星期五,06:00 to 13:00,星期六,06:00 to 13:00,星期日,06:00 to 13:00,星期一,休息,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,26,台南市安南區,安中路六段486之3號,鵬虱目魚湯,4.5,123,900123
724台灣台南市七股區26號,餐廳,,,,餐廳,,23.0932125,120.1062896,星期五,"11:30 to 14:00, 17:00 to 20:00",星期六,"11:30 to 14:00, 17:00 to 20:00",星期日,"11:30 to 14:00, 17:00 to 20:00",星期一,"11:30 to 14:00, 17:00 to 20:00",星期二,"11:30 to 14:00, 17:00 to 20:00",星期三,"11:30 to 14:00, 17:00 to 20:00",星期四,"11:30 to 14:00, 17:00 to 20:00",64,台南市七股區,26號,伙湠廚房(全預約制服務)台南無菜單 台南客製化餐盒,4.9,124,900124
709台灣台南市安南區尊安街50-6號斜對面,餐廳,,,,餐廳,,23.0632816,120.1298728,星期五,休息,星期六,16:00 to 21:30,星期日,16:00 to 21:30,星期一,16:00 to 21:30,星期二,16:00 to 21:30,星期三,休息,星期四,休息,67,台南市安南區,尊安街50-6號斜對面,品多牛排小火鍋,4.4,125,900125
709台灣台南市安南區安中路六段221號,餐廳,,,,餐廳,,23.0607847,120.1365179,星期五,08:00 to 21:00,星期六,08:00 to 21:00,星期日,08:00 to 21:00,星期一,08:00 to 21:00,星期二,08:00 to 21:00,星期三,08:00 to 21:00,星期四,08:00 to 21:00,9,台南市安南區,安中路六段221號,金龍外燴,4.2,126,900126
709台灣台南市安南區安明路四段380號,海鮮餐廳,,,,海鮮餐廳,,23.0607808,120.1340896,星期五,08:30 to 20:00,星期六,08:30 to 20:00,星期日,休息,星期一,08:30 to 20:00,星期二,08:30 to 20:00,星期三,08:30 to 20:00,星期四,08:30 to 20:00,117,台南市安南區,安明路四段380號,虱目魚湘,4.2,127,900127
709台灣台南市安南區安明路四段301-17號號,關東煮餐廳,,,,關東煮餐廳,,23.0604162,120.134125,星期五,16:00 to 03:00,星期六,16:00 to 03:00,星期日,休息,星期一,16:00 to 03:00,星期二,16:00 to 03:00,星期三,16:00 to 03:00,星期四,休息,1,台南市安南區,安明路四段301-17號號,蛋ㄟ關東煮,4.0,128,900128
709台灣台南市安南區安中路六段569號,中餐館,,,,中餐館,,23.0619398,120.1300956,,,,,,,,,,,,,,,1,台南市安南區,安中路六段569號,傻師傅湯包,4.0,129,900129
724台灣台南市七股區,餐廳,,,,餐廳,,23.0933874,120.1310488,星期五,09:00 to 19:00,星期六,09:00 to 19:00,星期日,09:00 to 19:00,星期一,09:00 to 19:00,星期二,09:00 to 19:00,星期三,09:00 to 19:00,星期四,09:00 to 19:00,57,台南市七股區,,橋下豬血湯,4.1,130,900130
