S_ID,district_tw,Store_type,Location_ID,Village,StopId,StopName,RouteId,RouteName,Section
202638,台南市中西區,2,2002638,"""西賢里""",垃圾車10465,"""西賢一街57巷口""",354,"""西區-1""",3
202639,台南市中西區,2,2002639,"""西賢里""",垃圾車10466,"""西賢一街27巷口""",354,"""西區-1""",3
202640,台南市中西區,2,2002640,"""西賢里""",垃圾車18975,"""西賢一街182巷口_""",354,"""西區-1""",3
202641,台南市中西區,2,2002641,"""西賢里""",垃圾車18976,"""西賢一街230巷口""",354,"""西區-1""",3
202642,台南市中西區,2,2002642,"""西賢里""",垃圾車18977,"""西賢一街260號""",354,"""西區-1""",3
202643,台南市中西區,2,2002643,"""西賢里""",垃圾車18978,"""和緯路五段287號""",354,"""西區-1""",3
202644,台南市中西區,2,2002644,"""大涼里""",垃圾車10467,"""中華西路二段12巷口""",355,"""西區-2""",3
202645,台南市中西區,2,2002645,"""南廠里""",垃圾車10468,"""海安路一段91號""",355,"""西區-2""",3
202646,台南市中西區,2,2002646,"""南廠里""",垃圾車10469,"""海安路與大勇街口""",355,"""西區-2""",3
202647,台南市中西區,2,2002647,"""南廠里""",垃圾車10470,"""郡西路與建安街口""",355,"""西區-2""",3
202648,台南市中西區,2,2002648,"""南廠里""",垃圾車10471,"""海安路與建安街口""",355,"""西區-2""",3
202649,台南市中西區,2,2002649,"""南廠里""",垃圾車10472,"""永華路一段98巷口""",355,"""西區-2""",3
202650,台南市中西區,2,2002650,"""南廠里""",垃圾車10473,"""永華路一段128巷口""",355,"""西區-2""",3
202651,台南市中西區,2,2002651,"""南廠里""",垃圾車10474,"""永華路一段144巷口""",355,"""西區-2""",3
202652,台南市中西區,2,2002652,"""南廠里""",垃圾車10475,"""永華路一段與大智街口""",355,"""西區-2""",3
202653,台南市中西區,2,2002653,"""南廠里""",垃圾車10476,"""大智街與武英街口""",355,"""西區-2""",3
202654,台南市中西區,2,2002654,"""南廠里""",垃圾車10477,"""大智街93號與大勇街口""",355,"""西區-2""",3
202655,台南市中西區,2,2002655,"""南廠里""",垃圾車10478,"""大智街71號與大仁街口""",355,"""西區-2""",3
202656,台南市中西區,2,2002656,"""南廠里""",垃圾車10479,"""康樂街與保安路口""",355,"""西區-2""",3
202657,台南市中西區,2,2002657,"""南廠里""",垃圾車10480,"""康樂街與大仁街口""",355,"""西區-2""",3
202658,台南市中西區,2,2002658,"""南廠里""",垃圾車10481,"""康樂街1號與大勇街口""",355,"""西區-2""",3
202659,台南市中西區,2,2002659,"""南廠里""",垃圾車10482,"""郡西路與大勇街28號路口""",355,"""西區-2""",3
202660,台南市中西區,2,2002660,"""南廠里""",垃圾車10483,"""郡西路112號與大仁街口""",355,"""西區-2""",3
202661,台南市中西區,2,2002661,"""南廠里""",垃圾車10484,"""西門路一段743巷口""",355,"""西區-2""",3
202662,台南市中西區,2,2002662,"""南廠里""",垃圾車10485,"""西門路一段715巷口""",355,"""西區-2""",3
202663,台南市中西區,2,2002663,"""南廠里""",垃圾車10486,"""永華路與國華街口""",355,"""西區-2""",3
202664,台南市中西區,2,2002664,"""南廠里""",垃圾車10487,"""永華路與大德街口""",355,"""西區-2""",3
202665,台南市中西區,2,2002665,"""南廠里""",垃圾車10488,"""海安路一段8號""",355,"""西區-2""",3
202666,台南市中西區,2,2002666,"""南廠里""",垃圾車10489,"""海安路與建安街口_""",355,"""西區-2""",3
202667,台南市中西區,2,2002667,"""南廠里""",垃圾車10490,"""大勇街與海安路口""",355,"""西區-2""",3
202668,台南市中西區,2,2002668,"""府前里""",垃圾車10491,"""康樂街與友愛街口""",355,"""西區-2""",3
202669,台南市中西區,2,2002669,"""府前里""",垃圾車10492,"""康樂街與中正路口""",355,"""西區-2""",3
202670,台南市中西區,2,2002670,"""府前里""",垃圾車10493,"""中正路299號與海安路一段路口""",355,"""西區-2""",3
202671,台南市中西區,2,2002671,"""府前里""",垃圾車10494,"""中正路271巷口""",355,"""西區-2""",3
202672,台南市中西區,2,2002672,"""府前里""",垃圾車10495,"""中正路與國華街口""",355,"""西區-2""",3
202673,台南市中西區,2,2002673,"""府前里""",垃圾車10496,"""中正路185號""",355,"""西區-2""",3
202674,台南市中西區,2,2002674,"""府前里""",垃圾車10497,"""西門路二段101號""",355,"""西區-2""",3
202675,台南市中西區,2,2002675,"""府前里""",垃圾車10498,"""西門路二段73號與友愛街口""",355,"""西區-2""",3
202676,台南市中西區,2,2002676,"""府前里""",垃圾車10499,"""尊王路與西門路二段59巷口""",355,"""西區-2""",3
202677,台南市中西區,2,2002677,"""府前里""",垃圾車10500,"""尊王路與友愛街251巷口""",355,"""西區-2""",3
202678,台南市中西區,2,2002678,"""府前里""",垃圾車10501,"""海安路190巷口""",355,"""西區-2""",3
202679,台南市中西區,2,2002679,"""府前里""",垃圾車10502,"""府前路與西門路二段25巷口""",355,"""西區-2""",3
202680,台南市中西區,2,2002680,"""府前里""",垃圾車10503,"""府前路二段28號與國華街口""",355,"""西區-2""",3
202681,台南市中西區,2,2002681,"""府前里""",垃圾車10504,"""府前路二段60號""",355,"""西區-2""",3
202682,台南市中西區,2,2002682,"""府前里""",垃圾車10505,"""府前路二段45號""",355,"""西區-2""",3
202683,台南市中西區,2,2002683,"""府前里""",垃圾車10506,"""府前路二段21號""",355,"""西區-2""",3
202684,台南市中西區,2,2002684,"""府前里""",垃圾車10507,"""西門路二段1號保安路口""",355,"""西區-2""",3
202685,台南市中西區,2,2002685,"""府前里""",垃圾車10508,"""國華街二段與保安路38號口""",355,"""西區-2""",3
202686,台南市中西區,2,2002686,"""府前里""",垃圾車10509,"""保安路58巷口""",355,"""西區-2""",3
202687,台南市中西區,2,2002687,"""府前里""",垃圾車10510,"""保安路88號""",355,"""西區-2""",3
202688,台南市中西區,2,2002688,"""府前里""",垃圾車10511,"""保安路與海安路口""",355,"""西區-2""",3
202689,台南市中西區,2,2002689,"""府前里""",垃圾車10512,"""保安路與郡西路口""",355,"""西區-2""",3
202690,台南市中西區,2,2002690,"""府前里""",垃圾車10513,"""保安路與大智街口""",355,"""西區-2""",3
202691,台南市中西區,2,2002691,"""府前里""",垃圾車10514,"""保安路與金華路96號路口""",355,"""西區-2""",3
202692,台南市中西區,2,2002692,"""府前里""",垃圾車10515,"""保安路210號""",355,"""西區-2""",3
202693,台南市中西區,2,2002693,"""府前里""",垃圾車10516,"""府前路二段213號與南華街口""",355,"""西區-2""",3
202694,台南市中西區,2,2002694,"""府前里""",垃圾車10517,"""府前路二段195號""",355,"""西區-2""",3
202695,台南市中西區,2,2002695,"""府前里""",垃圾車10518,"""府前路二段與大智街口""",355,"""西區-2""",3
202696,台南市中西區,2,2002696,"""府前里""",垃圾車10519,"""府前路二段141號""",355,"""西區-2""",3
202697,台南市中西區,2,2002697,"""府前里""",垃圾車10520,"""府前路二段115號""",355,"""西區-2""",3
202698,台南市中西區,2,2002698,"""府前里""",垃圾車10521,"""府前路二段與郡西路口""",355,"""西區-2""",3
202699,台南市中西區,2,2002699,"""府前里""",垃圾車10522,"""府前路二段176號""",355,"""西區-2""",3
202700,台南市中西區,2,2002700,"""府前里""",垃圾車10523,"""府前路二段與金華路口""",355,"""西區-2""",3
202701,台南市中西區,2,2002701,"""府前里""",垃圾車10524,"""尊王路145號大智街口""",355,"""西區-2""",3
202702,台南市中西區,2,2002702,"""府前里""",垃圾車10525,"""尊王路與康樂街口""",355,"""西區-2""",3
202703,台南市中西區,2,2002703,"""府前里""",垃圾車10526,"""尊王路與郡西路口""",355,"""西區-2""",3
202704,台南市中西區,2,2002704,"""府前里""",垃圾車10527,"""金華路三段與友愛街口""",355,"""西區-2""",3
202705,台南市中西區,2,2002705,"""府前里""",垃圾車10528,"""中正路359號""",355,"""西區-2""",3
202706,台南市中西區,2,2002706,"""府前里""",垃圾車10529,"""中正路347號""",355,"""西區-2""",3
202707,台南市中西區,2,2002707,"""府前里""",垃圾車10530,"""金華新路7號對面""",355,"""西區-2""",3
202708,台南市中西區,2,2002708,"""淺草里""",垃圾車10531,"""西門路二段179號""",355,"""西區-2""",3
202709,台南市中西區,2,2002709,"""淺草里""",垃圾車10532,"""西門路二段151號""",355,"""西區-2""",3
202710,台南市中西區,2,2002710,"""淺草里""",垃圾車10533,"""中正路180號""",355,"""西區-2""",3
202711,台南市中西區,2,2002711,"""淺草里""",垃圾車10534,"""中正路與國華街口_""",355,"""西區-2""",3
202712,台南市中西區,2,2002712,"""淺草里""",垃圾車10535,"""中正路與海安路口""",355,"""西區-2""",3
202713,台南市中西區,2,2002713,"""淺草里""",垃圾車10536,"""康樂街與中正路口_""",355,"""西區-2""",3
202714,台南市中西區,2,2002714,"""淺草里""",垃圾車10537,"""康樂街與正德街13巷口""",355,"""西區-2""",3
202715,台南市中西區,2,2002715,"""淺草里""",垃圾車10538,"""康樂街156號""",355,"""西區-2""",3
202716,台南市中西區,2,2002716,"""淺草里""",垃圾車10539,"""民生路二段141號""",355,"""西區-2""",3
202717,台南市中西區,2,2002717,"""淺草里""",垃圾車10540,"""民生路二段115號與海安路口""",355,"""西區-2""",3
202718,台南市中西區,2,2002718,"""淺草里""",垃圾車10541,"""民生路二段83號""",355,"""西區-2""",3
202719,台南市中西區,2,2002719,"""淺草里""",垃圾車10542,"""民生路二段與國華街口""",355,"""西區-2""",3
202720,台南市中西區,2,2002720,"""淺草里""",垃圾車10543,"""民生路二段19號""",355,"""西區-2""",3
202721,台南市中西區,2,2002721,"""五條港里""",垃圾車10544,"""西門路二段365巷口""",355,"""西區-2""",3
202722,台南市中西區,2,2002722,"""五條港里""",垃圾車10545,"""民族路三段8號""",355,"""西區-2""",3
202723,台南市中西區,2,2002723,"""五條港里""",垃圾車10546,"""民族路三段與普濟街口""",355,"""西區-2""",3
202724,台南市中西區,2,2002724,"""五條港里""",垃圾車10547,"""海安路二段296巷口""",355,"""西區-2""",3
202725,台南市中西區,2,2002725,"""五條港里""",垃圾車10548,"""海安路與郡緯街口""",355,"""西區-2""",3
202726,台南市中西區,2,2002726,"""五條港里""",垃圾車10549,"""海安路與成功路口""",355,"""西區-2""",3
202727,台南市中西區,2,2002727,"""五條港里""",垃圾車10550,"""成功路與國華街三段269巷口""",355,"""西區-2""",3
202728,台南市中西區,2,2002728,"""五條港里""",垃圾車10551,"""成功路343號""",355,"""西區-2""",3
202729,台南市中西區,2,2002729,"""五條港里""",垃圾車10552,"""成功路301號""",355,"""西區-2""",3
202730,台南市中西區,2,2002730,"""五條港里""",垃圾車10553,"""西門路二段415號與慈聖街口""",355,"""西區-2""",3
202731,台南市中西區,2,2002731,"""五條港里""",垃圾車10554,"""西門路二段391號""",355,"""西區-2""",3
202732,台南市中西區,2,2002732,"""五條港里""",垃圾車10555,"""民族路三段43號""",355,"""西區-2""",3
202733,台南市中西區,2,2002733,"""五條港里""",垃圾車10556,"""民族路與國華街口""",355,"""西區-2""",3
202734,台南市中西區,2,2002734,"""五條港里""",垃圾車10557,"""西門路二段333巷口""",355,"""西區-2""",3
202735,台南市中西區,2,2002735,"""五條港里""",垃圾車10558,"""西門路二段295號""",355,"""西區-2""",3
202736,台南市中西區,2,2002736,"""五條港里""",垃圾車10559,"""西門路二段與和平街口""",355,"""西區-2""",3
202737,台南市中西區,2,2002737,"""五條港里""",垃圾車10560,"""西門路二段247號""",355,"""西區-2""",3
202738,台南市中西區,2,2002738,"""五條港里""",垃圾車10561,"""西門路二段225巷口""",355,"""西區-2""",3
202739,台南市中西區,2,2002739,"""五條港里""",垃圾車10562,"""民生路二段與仁愛街口""",355,"""西區-2""",3
202740,台南市中西區,2,2002740,"""藥王里""",垃圾車10563,"""民生路二段142號與康樂街口""",355,"""西區-2""",3
202741,台南市中西區,2,2002741,"""藥王里""",垃圾車10564,"""民生路二段162巷口""",355,"""西區-2""",3
202742,台南市中西區,2,2002742,"""藥王里""",垃圾車10565,"""金華路四段44巷口""",355,"""西區-2""",3
202743,台南市中西區,2,2002743,"""藥王里""",垃圾車10566,"""金華路四段與民權路三段路口""",355,"""西區-2""",3
202744,台南市中西區,2,2002744,"""藥王里""",垃圾車10567,"""金華路四段88號""",355,"""西區-2""",3
202745,台南市中西區,2,2002745,"""藥王里""",垃圾車10568,"""民族路三段155號""",355,"""西區-2""",3
202746,台南市中西區,2,2002746,"""藥王里""",垃圾車10569,"""民族路三段121號""",355,"""西區-2""",3
202747,台南市中西區,2,2002747,"""藥王里""",垃圾車10570,"""民族路三段97號""",355,"""西區-2""",3
202748,台南市中西區,2,2002748,"""光賢里""",垃圾車10571,"""和瑋路四段275號口""",356,"""西區-3""",3
202749,台南市中西區,2,2002749,"""光賢里""",垃圾車10572,"""武聖路237號""",356,"""西區-3""",3
202750,台南市中西區,2,2002750,"""光賢里""",垃圾車10573,"""武聖路197巷口""",356,"""西區-3""",3
202751,台南市中西區,2,2002751,"""光賢里""",垃圾車10574,"""武聖路151巷口""",356,"""西區-3""",3
202752,台南市中西區,2,2002752,"""光賢里""",垃圾車10575,"""武聖路69巷口""",356,"""西區-3""",3
202753,台南市中西區,2,2002753,"""光賢里""",垃圾車10576,"""光賢活動中心對面""",356,"""西區-3""",3
202754,台南市中西區,2,2002754,"""光賢里""",垃圾車10577,"""武聖路69巷85弄巷口""",356,"""西區-3""",3
202755,台南市中西區,2,2002755,"""光賢里""",垃圾車10578,"""武聖路27巷26弄巷口""",356,"""西區-3""",3
202756,台南市中西區,2,2002756,"""光賢里""",垃圾車10579,"""武聖路69巷17號""",356,"""西區-3""",3
202757,台南市中西區,2,2002757,"""光賢里""",垃圾車10580,"""武聖路47號""",356,"""西區-3""",3
202758,台南市中西區,2,2002758,"""光賢里""",垃圾車10581,"""武聖路27巷口""",356,"""西區-3""",3
202759,台南市中西區,2,2002759,"""西和里""",垃圾車10582,"""文賢路與文和街口""",356,"""西區-3""",3
202760,台南市中西區,2,2002760,"""西和里""",垃圾車10583,"""西和路287巷口""",356,"""西區-3""",3
202761,台南市中西區,2,2002761,"""西和里""",垃圾車10584,"""西和路249號旁""",356,"""西區-3""",3
202762,台南市中西區,2,2002762,"""西和里""",垃圾車10585,"""西和路197號""",356,"""西區-3""",3
202763,台南市中西區,2,2002763,"""西和里""",垃圾車10586,"""西和路153號""",356,"""西區-3""",3
202764,台南市中西區,2,2002764,"""西和里""",垃圾車10587,"""西和路79號""",356,"""西區-3""",3
202765,台南市中西區,2,2002765,"""兌悅里""",垃圾車10588,"""民族路三段188號與金華路口""",356,"""西區-3""",3
202766,台南市中西區,2,2002766,"""兌悅里""",垃圾車10589,"""民族路三段222巷口""",356,"""西區-3""",3
202767,台南市中西區,2,2002767,"""兌悅里""",垃圾車10590,"""民族路三段258號""",356,"""西區-3""",3
202768,台南市中西區,2,2002768,"""兌悅里""",垃圾車10591,"""臨安路一段150號""",356,"""西區-3""",3
202769,台南市中西區,2,2002769,"""兌悅里""",垃圾車10592,"""臨安路一段190號""",356,"""西區-3""",3
202770,台南市中西區,2,2002770,"""兌悅里""",垃圾車10593,"""臨安路一段232號""",356,"""西區-3""",3
202771,台南市中西區,2,2002771,"""兌悅里""",垃圾車10594,"""文賢路154號""",356,"""西區-3""",3
202772,台南市中西區,2,2002772,"""兌悅里""",垃圾車10595,"""文賢路188號""",356,"""西區-3""",3
202773,台南市中西區,2,2002773,"""兌悅里""",垃圾車10596,"""成功路541號""",356,"""西區-3""",3
202774,台南市中西區,2,2002774,"""兌悅里""",垃圾車10597,"""臨安路一段267巷口""",356,"""西區-3""",3
202775,台南市中西區,2,2002775,"""兌悅里""",垃圾車10598,"""臨安路一段235號""",356,"""西區-3""",3
202776,台南市中西區,2,2002776,"""兌悅里""",垃圾車10599,"""臨安路一段201號與和美街口""",356,"""西區-3""",3
202777,台南市中西區,2,2002777,"""兌悅里""",垃圾車10600,"""臨安路一段171號旁""",356,"""西區-3""",3
202778,台南市中西區,2,2002778,"""兌悅里""",垃圾車10601,"""西和路與和善街口""",356,"""西區-3""",3
202779,台南市中西區,2,2002779,"""兌悅里""",垃圾車10602,"""西和路與和美街口""",356,"""西區-3""",3
202780,台南市中西區,2,2002780,"""兌悅里""",垃圾車10603,"""西和路288號""",356,"""西區-3""",3
202781,台南市中西區,2,2002781,"""兌悅里""",垃圾車10604,"""西和路312號""",356,"""西區-3""",3
202782,台南市中西區,2,2002782,"""兌悅里""",垃圾車10605,"""文賢路與協和街口""",356,"""西區-3""",3
202783,台南市中西區,2,2002783,"""兌悅里""",垃圾車10606,"""成功路與康樂街口""",356,"""西區-3""",3
202784,台南市中西區,2,2002784,"""兌悅里""",垃圾車10607,"""成功路393號""",356,"""西區-3""",3
202785,台南市中西區,2,2002785,"""兌悅里""",垃圾車10608,"""海安路與成功路口""",356,"""西區-3""",3
202786,台南市中西區,2,2002786,"""兌悅里""",垃圾車10609,"""海安路二段331巷口""",356,"""西區-3""",3
202787,台南市中西區,2,2002787,"""兌悅里""",垃圾車10610,"""海安路二段301巷口""",356,"""西區-3""",3
202788,台南市中西區,2,2002788,"""兌悅里""",垃圾車10611,"""民族路三段112號""",356,"""西區-3""",3
202789,台南市中西區,2,2002789,"""兌悅里""",垃圾車10612,"""民族路三段136號與康樂街口""",356,"""西區-3""",3
202790,台南市中西區,2,2002790,"""兌悅里""",垃圾車10613,"""民族路三段148巷口""",356,"""西區-3""",3
202791,台南市中西區,2,2002791,"""兌悅里""",垃圾車10614,"""民族路三段176巷口""",356,"""西區-3""",3
202792,台南市中西區,2,2002792,"""兌悅里""",垃圾車10615,"""金華路四段150號""",356,"""西區-3""",3
202793,台南市中西區,2,2002793,"""兌悅里""",垃圾車10616,"""金華路四段與信義街60巷口""",356,"""西區-3""",3
202794,台南市中西區,2,2002794,"""兌悅里""",垃圾車10617,"""成功路493巷口""",356,"""西區-3""",3
202795,台南市中西區,2,2002795,"""兌悅里""",垃圾車10618,"""成功路471號""",356,"""西區-3""",3
202796,台南市中西區,2,2002796,"""兌悅里""",垃圾車10619,"""金華路四段與忠孝街93巷口""",356,"""西區-3""",3
202797,台南市中西區,2,2002797,"""兌悅里""",垃圾車10620,"""金華路四段133號前""",356,"""西區-3""",3
202798,台南市中西區,2,2002798,"""兌悅里""",垃圾車10621,"""金華路四段115號旁巷口""",356,"""西區-3""",3
202799,台南市中西區,2,2002799,"""淺草里""",垃圾車10622,"""民生路二段475號""",356,"""西區-3""",3
202800,台南市中西區,2,2002800,"""淺草里""",垃圾車10623,"""民生路二段351號""",356,"""西區-3""",3
202801,台南市中西區,2,2002801,"""淺草里""",垃圾車10624,"""民生路二段299號""",356,"""西區-3""",3
202802,台南市中西區,2,2002802,"""淺草里""",垃圾車10625,"""民生路二段與河中街口""",356,"""西區-3""",3
202803,台南市中西區,2,2002803,"""淺草里""",垃圾車10626,"""民生路二段175號""",356,"""西區-3""",3
202804,台南市中西區,2,2002804,"""淺草里""",垃圾車10627,"""康樂街243號""",356,"""西區-3""",3
202805,台南市中西區,2,2002805,"""淺草里""",垃圾車10628,"""康樂街191號""",356,"""西區-3""",3
202806,台南市中西區,2,2002806,"""淺草里""",垃圾車10629,"""康樂街169號""",356,"""西區-3""",3
202807,台南市中西區,2,2002807,"""淺草里""",垃圾車10630,"""中正路與康樂街口""",356,"""西區-3""",3
202808,台南市中西區,2,2002808,"""淺草里""",垃圾車10631,"""金華路三段198號""",356,"""西區-3""",3
202809,台南市中西區,2,2002809,"""淺草里""",垃圾車10632,"""金華路三段218號""",356,"""西區-3""",3
202810,台南市中西區,2,2002810,"""淺草里""",垃圾車10633,"""金華路三段270號前""",356,"""西區-3""",3
202811,台南市中西區,2,2002811,"""淺草里""",垃圾車10634,"""金華路三段275號""",356,"""西區-3""",3
202812,台南市中西區,2,2002812,"""淺草里""",垃圾車10635,"""金華路三段221號旁""",356,"""西區-3""",3
202813,台南市中西區,2,2002813,"""淺草里""",垃圾車10636,"""金華路三段197號""",356,"""西區-3""",3
202814,台南市中西區,2,2002814,"""府前里""",垃圾車10637,"""金華新路45號對面""",356,"""西區-3""",3
202815,台南市中西區,2,2002815,"""淺草里""",垃圾車10638,"""中正路與環河街口""",356,"""西區-3""",3
202816,台南市中西區,2,2002816,"""淺草里""",垃圾車10639,"""環河街86號""",356,"""西區-3""",3
202817,台南市中西區,2,2002817,"""淺草里""",垃圾車10640,"""環河街102號""",356,"""西區-3""",3
202818,台南市中西區,2,2002818,"""府前里""",垃圾車10641,"""尊王路與環河街口""",356,"""西區-3""",3
202819,台南市中西區,2,2002819,"""府前里""",垃圾車10642,"""金華路三段129號""",356,"""西區-3""",3
202820,台南市中西區,2,2002820,"""府前里""",垃圾車10643,"""府前路二段與環河街口""",356,"""西區-3""",3
202821,台南市中西區,2,2002821,"""大涼里""",垃圾車10644,"""府前路二段288號與永華一街口""",356,"""西區-3""",3
202822,台南市中西區,2,2002822,"""大涼里""",垃圾車10645,"""中華西路二段48號旁""",356,"""西區-3""",3
202823,台南市中西區,2,2002823,"""大涼里""",垃圾車10646,"""府前一街145號旁""",356,"""西區-3""",3
202824,台南市中西區,2,2002824,"""大涼里""",垃圾車10647,"""國泰桂冠大門口""",356,"""西區-3""",3
202825,台南市中西區,2,2002825,"""大涼里""",垃圾車10648,"""府前一街109巷1號""",356,"""西區-3""",3
202826,台南市中西區,2,2002826,"""大涼里""",垃圾車10649,"""永華一街148巷51號""",356,"""西區-3""",3
202827,台南市中西區,2,2002827,"""大涼里""",垃圾車10650,"""府前路二段237巷50號""",356,"""西區-3""",3
202828,台南市中西區,2,2002828,"""大涼里""",垃圾車10651,"""府前路二段237巷68號""",356,"""西區-3""",3
202829,台南市中西區,2,2002829,"""大涼里""",垃圾車10652,"""永華一街70巷尾與府前路二段237巷口""",356,"""西區-3""",3
202830,台南市中西區,2,2002830,"""大涼里""",垃圾車10653,"""永華路一段300號""",356,"""西區-3""",3
202831,台南市中西區,2,2002831,"""大涼里""",垃圾車10654,"""中華西路二段28巷與永華一街口""",356,"""西區-3""",3
202832,台南市中西區,2,2002832,"""大涼里""",垃圾車10655,"""永華一街44巷口""",356,"""西區-3""",3
202833,台南市中西區,2,2002833,"""大涼里""",垃圾車10656,"""永華一街70巷口""",356,"""西區-3""",3
202834,台南市中西區,2,2002834,"""大涼里""",垃圾車10657,"""永華一街96巷口""",356,"""西區-3""",3
202835,台南市中西區,2,2002835,"""大涼里""",垃圾車10658,"""永華一街122巷口""",356,"""西區-3""",3
202836,台南市中西區,2,2002836,"""大涼里""",垃圾車10659,"""永華一街148巷口""",356,"""西區-3""",3
202837,台南市中西區,2,2002837,"""南廠里""",垃圾車10660,"""永華路170巷口""",356,"""西區-3""",3
202838,台南市中西區,2,2002838,"""南廠里""",垃圾車10661,"""永華路196巷口""",356,"""西區-3""",3
202839,台南市中西區,2,2002839,"""南廠里""",垃圾車10662,"""永華路一段與南華街口""",356,"""西區-3""",3
202840,台南市中西區,2,2002840,"""南廠里""",垃圾車10663,"""永華路一段250巷14號""",356,"""西區-3""",3
202841,台南市中西區,2,2002841,"""南廠里""",垃圾車10664,"""金華路三段與武英街口""",356,"""西區-3""",3
202842,台南市中西區,2,2002842,"""南廠里""",垃圾車10665,"""金華路三段70號與大勇街口""",356,"""西區-3""",3
202843,台南市中西區,2,2002843,"""南廠里""",垃圾車10666,"""金華路三段與大仁街口""",356,"""西區-3""",3
202844,台南市中西區,2,2002844,"""南廠里""",垃圾車10667,"""金華路三段97號與大仁街口""",356,"""西區-3""",3
202845,台南市中西區,2,2002845,"""南廠里""",垃圾車10668,"""金華路三段73號與大勇街口""",356,"""西區-3""",3
202846,台南市中西區,2,2002846,"""南廠里""",垃圾車10669,"""金華路三段55巷口""",356,"""西區-3""",3
202847,台南市中西區,2,2002847,"""南廠里""",垃圾車10670,"""金華路三段15號""",356,"""西區-3""",3
202848,台南市中西區,2,2002848,"""南廠里""",垃圾車10671,"""南華街20之1號旁與武英街33巷口""",356,"""西區-3""",3
202849,台南市中西區,2,2002849,"""南廠里""",垃圾車10672,"""南華街40號與大勇街口""",356,"""西區-3""",3
202850,台南市中西區,2,2002850,"""南廠里""",垃圾車10673,"""南華街與大勇街口""",356,"""西區-3""",3
202851,台南市中西區,2,2002851,"""南廠里""",垃圾車10674,"""南華街78號""",356,"""西區-3""",3
202852,台南市中西區,2,2002852,"""南廠里""",垃圾車10675,"""保安路與南華街96號口""",356,"""西區-3""",3
202853,台南市中西區,2,2002853,"""光賢里""",垃圾車10676,"""文祥街10號""",357,"""西區-4""",3
202854,台南市中西區,2,2002854,"""光賢里""",垃圾車10677,"""武聖路27巷12弄2號""",357,"""西區-4""",3
202855,台南市中西區,2,2002855,"""光賢里""",垃圾車10678,"""武聖路45巷26號旁""",357,"""西區-4""",3
202856,台南市中西區,2,2002856,"""光賢里""",垃圾車10679,"""武聖路27巷26弄24號""",357,"""西區-4""",3
202857,台南市中西區,2,2002857,"""光賢里""",垃圾車10680,"""武聖路27巷26弄1號""",357,"""西區-4""",3
202858,台南市中西區,2,2002858,"""光賢里""",垃圾車10681,"""武聖路69巷71弄巷口""",357,"""西區-4""",3
202859,台南市中西區,2,2002859,"""光賢里""",垃圾車10682,"""武聖路69巷85弄巷口""",357,"""西區-4""",3
202860,台南市中西區,2,2002860,"""光賢里""",垃圾車10683,"""武聖路69巷99弄巷口""",357,"""西區-4""",3
202861,台南市中西區,2,2002861,"""光賢里""",垃圾車10684,"""和美街70號旁巷口""",357,"""西區-4""",3
202862,台南市中西區,2,2002862,"""光賢里""",垃圾車10685,"""西和路1號""",357,"""西區-4""",3
202863,台南市中西區,2,2002863,"""光賢里""",垃圾車10686,"""中華西路550巷30弄15號""",357,"""西區-4""",3
202864,台南市中西區,2,2002864,"""光賢里""",垃圾車10687,"""和善街125巷34弄、33弄口""",357,"""西區-4""",3
202865,台南市中西區,2,2002865,"""光賢里""",垃圾車10688,"""和善街125巷9號""",357,"""西區-4""",3
202866,台南市中西區,2,2002866,"""光賢里""",垃圾車10689,"""和善街123號""",357,"""西區-4""",3
202867,台南市中西區,2,2002867,"""光賢里""",垃圾車10690,"""武聖路69巷40弄30號""",357,"""西區-4""",3
202868,台南市中西區,2,2002868,"""光賢里""",垃圾車10691,"""武聖路151巷48號對面""",357,"""西區-4""",3
202869,台南市中西區,2,2002869,"""光賢里""",垃圾車10692,"""武聖路151巷32號對面""",357,"""西區-4""",3
202870,台南市中西區,2,2002870,"""光賢里""",垃圾車10693,"""武聖路151巷12號旁""",357,"""西區-4""",3
202871,台南市中西區,2,2002871,"""光賢里""",垃圾車10694,"""武聖路151巷10弄12號""",357,"""西區-4""",3
202872,台南市中西區,2,2002872,"""光賢里""",垃圾車10695,"""武聖路197巷12號""",357,"""西區-4""",3
202873,台南市中西區,2,2002873,"""光賢里""",垃圾車10696,"""武聖路197巷34號""",357,"""西區-4""",3
202874,台南市中西區,2,2002874,"""光賢里""",垃圾車10697,"""武聖路197巷50弄巷口""",357,"""西區-4""",3
202875,台南市中西區,2,2002875,"""光賢里""",垃圾車10698,"""武聖路197巷30弄12號""",357,"""西區-4""",3
202876,台南市中西區,2,2002876,"""光賢里""",垃圾車10699,"""武聖路239巷28弄1號對面""",357,"""西區-4""",3
202877,台南市中西區,2,2002877,"""光賢里""",垃圾車10700,"""武聖路239巷28弄32號對面""",357,"""西區-4""",3
202878,台南市中西區,2,2002878,"""光賢里""",垃圾車10701,"""武聖路239巷10弄11號""",357,"""西區-4""",3
202879,台南市中西區,2,2002879,"""光賢里""",垃圾車10702,"""武聖路239巷9號旁""",357,"""西區-4""",3
202880,台南市中西區,2,2002880,"""光賢里""",垃圾車10703,"""武聖路197巷10弄9號""",357,"""西區-4""",3
202881,台南市中西區,2,2002881,"""光賢里""",垃圾車10704,"""武聖路151巷30弄17號""",357,"""西區-4""",3
